"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","338","b","html-keyboard-response","125","143947","","","emotionA","diamond","blue","neutral","true"
"est","444","g","html-keyboard-response","127","144651","","","emotionA","curtain","green","neutral","true"
"est","441","r","html-keyboard-response","129","145358","","","emotionA","setback","red","emotionA","true"
"est","521","r","html-keyboard-response","131","146146","","","emotionA","setback","red","emotionA","true"
"est","1083","g","html-keyboard-response","133","147484","","","emotionA","frustrate","green","emotionA","true"
"est","466","b","html-keyboard-response","135","148203","","","emotionA","defeat","blue","emotionA","true"
"est","506","g","html-keyboard-response","137","148968","","","emotionA","insecurity","green","emotionA","true"
"est","504","r","html-keyboard-response","139","149737","","","emotionA","highway","red","neutral","true"
"est","667","b","html-keyboard-response","141","150661","","","emotionA","weakness","blue","emotionA","true"
"est","375","b","html-keyboard-response","143","151301","","","emotionA","weakness","blue","emotionA","true"
"est","447","g","html-keyboard-response","145","152008","","","emotionA","printer","green","neutral","true"
"est","779","b","html-keyboard-response","147","153045","","","emotionA","lantern","blue","neutral","true"
"est","574","g","html-keyboard-response","149","153873","","","emotionA","printer","green","neutral","true"
"est","2651","r","html-keyboard-response","152","157788","","","emotionB","conquer","red","emotionB","true"
"est","1245","r","html-keyboard-response","154","159295","","","emotionB","winner","red","emotionB","true"
"est","534","b","html-keyboard-response","156","160087","","","emotionB","diamond","blue","neutral","true"
"est","377","g","html-keyboard-response","158","160720","","","emotionB","mastery","green","emotionB","true"
"est","741","r","html-keyboard-response","160","161723","","","emotionB","progress","red","emotionB","true"
"est","489","b","html-keyboard-response","162","162475","","","emotionB","holiday","green","neutral","false"
"est","765","b","html-keyboard-response","164","163497","","","emotionB","champion","blue","emotionB","true"
"est","475","g","html-keyboard-response","166","164228","","","emotionB","champion","green","emotionB","true"
"est","560","r","html-keyboard-response","168","165051","","","emotionB","machine","red","neutral","true"
"est","932","g","html-keyboard-response","170","166244","","","emotionB","laundry","green","neutral","true"
"est","530","g","html-keyboard-response","172","167038","","","emotionB","battery","green","neutral","true"
"est","411","r","html-keyboard-response","174","167708","","","emotionB","mastery","red","emotionB","true"
"est","479","g","html-keyboard-response","176","168446","","","emotionB","ceiling","green","neutral","true"
"est","588","r","html-keyboard-response","178","169291","","","emotionB","highway","red","neutral","true"
"est","439","r","html-keyboard-response","180","169995","","","emotionB","confidence","red","emotionB","true"
"est","334","r","html-keyboard-response","182","170590","","","emotionB","victory","red","emotionB","true"
"est","473","g","html-keyboard-response","184","171318","","","emotionB","battery","green","neutral","true"
"est","749","r","html-keyboard-response","186","172325","","","emotionB","winner","red","emotionB","true"
"est","541","b","html-keyboard-response","188","173129","","","emotionB","printer","blue","neutral","true"
"est","644","r","html-keyboard-response","190","174037","","","emotionB","superior","red","emotionB","true"
"est","442","r","html-keyboard-response","192","174744","","","emotionB","bicycle","red","neutral","true"
"est","787","b","html-keyboard-response","194","175791","","","emotionB","flourish","blue","emotionB","true"
"est","403","g","html-keyboard-response","196","176459","","","emotionB","confidence","green","emotionB","true"
"est","366","g","html-keyboard-response","198","177086","","","emotionB","holiday","green","neutral","true"
"est","532","b","html-keyboard-response","200","177874","","","emotionB","plastic","blue","neutral","true"
"est","453","g","html-keyboard-response","202","178595","","","emotionB","stadium","green","neutral","true"
"est","436","r","html-keyboard-response","204","179294","","","emotionB","uniform","red","neutral","true"
"est","547","g","html-keyboard-response","206","180101","","","emotionB","curtain","green","neutral","true"
"est","538","b","html-keyboard-response","208","180910","","","emotionB","glorious","blue","emotionB","true"
"est","620","g","html-keyboard-response","210","181784","","","emotionB","lantern","green","neutral","true"
"est","359","g","html-keyboard-response","212","182407","","","emotionB","monitor","green","neutral","true"
"est","500","b","html-keyboard-response","214","183163","","","emotionB","superior","blue","emotionB","true"
"est","563","b","html-keyboard-response","216","183993","","","emotionB","library","blue","neutral","true"
"est","536","g","html-keyboard-response","218","184791","","","emotionB","conquer","green","emotionB","true"
"est","316","g","html-keyboard-response","220","185374","","","emotionB","victory","green","emotionB","true"
"est","441","r","html-keyboard-response","222","186069","","","emotionB","progress","blue","emotionB","false"

