"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"est","778","r","html-keyboard-response","113","172322","","","emotionB","cabinet","red","neutral","true"
"est","685","b","html-keyboard-response","115","173261","","","emotionB","mastery","blue","emotionB","true"
"est","673","r","html-keyboard-response","117","174189","","","emotionB","flourish","red","emotionB","true"
"est","713","b","html-keyboard-response","119","175156","","","emotionB","progress","blue","emotionB","true"
"est","645","r","html-keyboard-response","121","176055","","","emotionB","bicycle","red","neutral","true"
"est","626","b","html-keyboard-response","123","176935","","","emotionB","champion","blue","emotionB","true"
"est","729","b","html-keyboard-response","125","177918","","","emotionB","monitor","blue","neutral","true"
"est","696","g","html-keyboard-response","127","178868","","","emotionB","lantern","green","neutral","true"
"est","760","b","html-keyboard-response","129","179883","","","emotionB","superior","blue","emotionB","true"
"est","735","g","html-keyboard-response","131","180872","","","emotionB","glorious","green","emotionB","true"
"est","751","r","html-keyboard-response","133","181878","","","emotionB","lantern","red","neutral","true"
"est","718","r","html-keyboard-response","135","182850","","","emotionB","confidence","red","emotionB","true"
"est","867","g","html-keyboard-response","137","183972","","","emotionB","plastic","green","neutral","true"
"est","655","b","html-keyboard-response","139","184880","","","emotionB","elevator","blue","neutral","true"
"est","717","g","html-keyboard-response","141","185852","","","emotionB","winner","green","emotionB","true"
"est","862","g","html-keyboard-response","143","186968","","","emotionB","superior","green","emotionB","true"
"est","722","r","html-keyboard-response","145","187943","","","emotionB","battery","red","neutral","true"
"est","757","b","html-keyboard-response","147","188955","","","emotionB","machine","blue","neutral","true"
"est","682","g","html-keyboard-response","149","189892","","","emotionB","conquer","green","emotionB","true"
"est","788","r","html-keyboard-response","152","191938","","","emotionA","struggle","red","emotionA","true"
"est","746","g","html-keyboard-response","154","192939","","","emotionA","setback","green","emotionA","true"
"est","708","g","html-keyboard-response","156","193902","","","emotionA","downfall","green","emotionA","true"
"est","677","g","html-keyboard-response","158","194832","","","emotionA","diamond","green","neutral","true"
"est","682","g","html-keyboard-response","160","195768","","","emotionA","holiday","green","neutral","true"
"est","630","r","html-keyboard-response","162","196653","","","emotionA","frustrate","red","emotionA","true"
"est","722","r","html-keyboard-response","164","197629","","","emotionA","doubtful","red","emotionA","true"
"est","738","b","html-keyboard-response","166","198621","","","emotionA","frustrate","blue","emotionA","true"
"est","748","r","html-keyboard-response","168","199623","","","emotionA","disappoint","red","emotionA","true"
"est","883","b","html-keyboard-response","170","200760","","","emotionA","monitor","blue","neutral","true"
"est","778","r","html-keyboard-response","172","201793","","","emotionA","bicycle","red","neutral","true"
"est","736","b","html-keyboard-response","174","202783","","","emotionA","uniform","blue","neutral","true"
"est","715","b","html-keyboard-response","176","203751","","","emotionA","receipt","blue","neutral","true"
"est","756","r","html-keyboard-response","178","204762","","","emotionA","machine","red","neutral","true"
"est","734","b","html-keyboard-response","180","205750","","","emotionA","receipt","blue","neutral","true"
"est","729","b","html-keyboard-response","182","206733","","","emotionA","defeat","blue","emotionA","true"
"est","805","g","html-keyboard-response","184","207792","","","emotionA","insecurity","green","emotionA","true"
"est","729","b","html-keyboard-response","186","208776","","","emotionA","curtain","blue","neutral","true"
"est","758","g","html-keyboard-response","188","209789","","","emotionA","downfall","green","emotionA","true"
"est","695","r","html-keyboard-response","190","210738","","","emotionA","setback","red","emotionA","true"
"est","725","b","html-keyboard-response","192","211718","","","emotionA","stadium","blue","neutral","true"
"est","738","r","html-keyboard-response","194","212710","","","emotionA","mistake","red","emotionA","true"
"est","726","b","html-keyboard-response","196","213689","","","emotionA","battery","blue","neutral","true"
"est","1259","r","html-keyboard-response","198","215202","","","emotionA","diamond","red","neutral","true"
"est","678","g","html-keyboard-response","200","216135","","","emotionA","ceiling","green","neutral","true"
"est","577","b","html-keyboard-response","202","216967","","","emotionA","holiday","blue","neutral","true"
"est","690","r","html-keyboard-response","204","217911","","","emotionA","defeat","red","emotionA","true"
"est","669","g","html-keyboard-response","206","218834","","","emotionA","doubtful","green","emotionA","true"
"est","612","g","html-keyboard-response","208","219701","","","emotionA","weakness","green","emotionA","true"
"est","699","g","html-keyboard-response","210","220653","","","emotionA","weakness","green","emotionA","true"
"est","540","b","html-keyboard-response","212","221447","","","emotionA","disappoint","blue","emotionA","true"
"est","545","r","html-keyboard-response","214","222246","","","emotionA","insecurity","red","emotionA","true"
"est","755","g","html-keyboard-response","216","223255","","","emotionA","stadium","green","neutral","true"
"est","587","g","html-keyboard-response","218","224097","","","emotionA","plastic","green","neutral","true"
"est","724","r","html-keyboard-response","220","225074","","","emotionA","plastic","red","neutral","true"
"est","662","r","html-keyboard-response","222","225991","","","emotionA","printer","red","neutral","true"
